global_sent_idx,word_idx,beta,lossy_surprisal
5,15,1.0,1.9900661155991837
5,16,1.0,6.962844887342446
5,17,1.0,4.48447479450657
5,18,1.0,22.80201363552694
5,19,1.0,1.2127066834824245
5,20,1.0,6.293309548227498
5,21,1.0,4.439111962584393
6,0,0.1,
6,1,0.1,6.658029372293937
6,2,0.1,13.377333480160939
6,3,0.1,6.536139970561818
6,4,0.1,9.698812314467144
6,5,0.1,9.092130442867122
6,6,0.1,13.631763513158415
6,7,0.1,17.904071566462775
6,8,0.1,15.671782849613953
6,9,0.1,11.19985852345063
6,10,0.1,3.858133242121119
6,11,0.1,12.757518944547972
6,12,0.1,5.284852126640833
6,13,0.1,6.304512498104701
6,14,0.1,5.3464006575191805
6,15,0.1,16.10359413767788
6,16,0.1,14.227429758384554
6,17,0.1,9.544473019791049
6,18,0.1,7.866834715332865
6,19,0.1,9.994790329018418
6,20,0.1,9.226156751994708
6,21,0.1,18.943321793755832
6,0,0.3,
6,1,0.3,6.658029372293938
6,2,0.3,13.34715719786137
6,3,0.3,14.173057959262227
6,4,0.3,9.698812314467146
6,5,0.3,9.488137350778523
6,6,0.3,13.877055626364125
6,7,0.3,19.392441622181767
6,8,0.3,15.491109021093262
6,9,0.3,11.903789464031822
6,10,0.3,5.3115653073171485
6,11,0.3,12.75751894454797
6,12,0.3,5.2404097802626035
6,13,0.3,6.19710206023164
6,14,0.3,8.925021362196942
6,15,0.3,17.25058594069685
6,16,0.3,13.935859108830408
6,17,0.3,8.891050735235437
6,18,0.3,8.07600250906065
6,19,0.3,10.681821020964536
6,20,0.3,7.984056247489695
6,21,0.3,19.96160852258899
6,0,0.5,
6,1,0.5,6.658029372293938
6,2,0.5,13.404642467705324
6,3,0.5,15.575737074447806
6,4,0.5,8.445595178996362
6,5,0.5,10.976428007165921
6,6,0.5,13.898485008626931
6,7,0.5,18.716674457316273
6,8,0.5,15.37784172878644
6,9,0.5,14.383831159441025
6,10,0.5,4.838632844587175
6,11,0.5,12.09690709725569
6,12,0.5,4.913737041710735
6,13,0.5,6.496801054563556
6,14,0.5,17.27897258120557
6,15,0.5,18.363035498555092
6,16,0.5,13.14454337058746
6,17,0.5,8.138976936020578
6,18,0.5,7.709776684515401
6,19,0.5,9.778509719811911
6,20,0.5,8.873876528611094
6,21,0.5,20.362533523776655
6,0,0.7,
6,1,0.7,6.658029372293938
6,2,0.7,13.45623347934585
6,3,0.7,15.083340924818222
6,4,0.7,7.390193786823027
6,5,0.7,9.886046558791119
6,6,0.7,13.143508103822327
6,7,0.7,18.032072474882902
6,8,0.7,12.766783873527398
6,9,0.7,13.620618555831078
6,10,0.7,3.473457649250297
6,11,0.7,11.719118365860497
6,12,0.7,5.561656693579033
6,13,0.7,7.52438079714303
6,14,0.7,19.369272422576948
6,15,0.7,18.269150046911445
6,16,0.7,11.762020037341987
6,17,0.7,6.951527190640587
6,18,0.7,7.216125294163681
6,19,0.7,11.123430895259727
6,20,0.7,7.780686369741222
6,21,0.7,20.135723818516418
6,0,0.9,
6,1,0.9,6.658029372293937
6,2,0.9,12.634266752290417
6,3,0.9,14.975223119845264
6,4,0.9,4.747032847971679
6,5,0.9,9.614662441675058
6,6,0.9,10.37857257252037
6,7,0.9,16.84916176846419
6,8,0.9,6.324199954088245
6,9,0.9,12.811949114581997
6,10,0.9,2.1047173291873316
6,11,0.9,7.635735057631246
6,12,0.9,4.849551671754467
6,13,0.9,7.419575360827428
6,14,0.9,18.546934253841535
6,15,0.9,14.690052042544863
6,16,0.9,12.009647640549883
6,17,0.9,4.486207932472377
6,18,0.9,5.550737872417483
6,19,0.9,5.6002954815820605
6,20,0.9,8.208030597629904
6,21,0.9,12.971622765042941
6,0,1.0,
6,1,1.0,6.658029372293937
